,index,text,label
2800,2800,Of gold washed down by Abyssinian rains.,1
2801,2801,"Of grene trees, of freisshe welles,",1
2802,2802,And when He bless'd each sev'ral day whereon,1
2803,2803,Lifts toward the skies,1
2804,2804,"Gathered silver from the mountains,",1
2805,2805,In mourning weed;,1
2806,2806,"On the earth or in the heavens,",1
2807,2807,Thy treachery has undone forever.,1
2808,2808,"The morn's her wedding day.""",1
2809,2809,Seeking to find the old familiar faces.,1
2810,2810,Round must perforce without avail repent,1
2811,2811,What do I see down there?  Do I see Martha --,1
2812,2812,"You are awfully broke, I know;",1
2813,2813,Happy we'll be!,1
2814,2814,Lying listless in the mosses,1
2815,2815,"But with a kiss, or thanks, do pay",1
2816,2816,"And every word will burn like a red spark from hell,",1
2817,2817,"Through the great city rolled,",1
2818,2818,They keep a home and shrine.,1
2819,2819,It is a land of poverty!,1
2820,2820,"Hide in the cherry boughs,",1
2821,2821,"Said:  ""God your guardian kept our fleeting",1
2822,2822,"Still list'ning to my escort's warning voice,",1
2823,2823,"Man, god, or devil, I had wrenched the life from",1
2824,2824,"And dares her with his severall notes, runs throw",1
2825,2825,"She gives her page the blooming rose,",1
2826,2826,And falshed euer is dryue and put a back,1
2827,2827,"On heaps of massy gold, that near him glare,",1
2828,2828,"up into the air they began to dance, and at the same time kept",1
2829,2829,Bloomed ’mid the tintless snows a snow-drop pale.,1
2830,2830,"With plumes that change and glisten in the sun,",1
2831,2831,It leaps in the sky: unrisen lustres slake,1
2832,2832,"It was bold Sir Thunye the Knight,",1
2833,2833,"You can't believe that British troops ""retire""",1
2834,2834,The weary dog his well-earned crust or bone.,1
2835,2835,I see the ships labouring on;,1
2836,2836,"Then winter nights take loveliness untold,",1
2837,2837,And passed from earth away.,1
2838,2838,Now it's back to trot again;,1
2839,2839,"Have no fear before these maidens,",1
2840,2840,"From thy home on the Yuba, thy ranch overflowed;",1
2841,2841,One fair frail shell from some far sea,1
2842,2842,"Zerbino having done the pious deed,",1
2843,2843,"""She comes from the Indian shore",1
2844,2844,My breasts were lordlier than bright swans.,1
2845,2845,And his knyght{es} euerychone,1
2846,2846,He is at one with his own glorious creed,1
2847,2847,_I fear this Landscape!_,1
2848,2848,"In such a guise, as I you tellen shall",1
2849,2849,"The strong spirit in her, had her life been but blended",1
2850,2850,"Heed lest time raze your thrones; and at the sign,",1
2851,2851,"The birth of light:  but we that are not all,",1
2852,2852,"He had hardly reached the bridge of Chekmel,",1
2853,2853,"The beggar is taxed for a corner to die in,",1
2854,2854,Of leap-year sentiment!,1
2855,2855,"Be near, through life and death,",1
2856,2856,Great gladness: such thing have not I.,1
2857,2857,"Tramples triumphant thro' our fanes o'erthrown,",1
2858,2858,"There was an Old Man in a tree,",1
2859,2859,"Silent performance maketh best return.""",1
2860,2860,Since odds are that posterity will know,1
2861,2861,"I saw the old parental roof again,",1
2862,2862,"Fortuned in Hellas. A maid,",1
2863,2863,"--Assist my sons with counsel and with aid,",1
2864,2864,If they receive no largess,1
2865,2865,The kid's in bed; an' 'ere's me 'eart's desire.,1
2866,2866,Be weie of Supplantacioun,1
2867,2867,"""The best that thow well cheys of thre;",1
2868,2868,If mighty Neptune send propitious gales;,1
2869,2869,most fervid and most quickened in the breath of God and in His,1
2870,2870,But now my Heart ye shall no more,1
2871,2871,In vain my fond eyes did I eagerly cast,1
2872,2872,And if my overcoat reveals,1
2873,2873,"Vot has hoonted me like deer.""",1
2874,2874,And in the billowy turbulence,1
2875,2875,"""On hills that are by right his ain,",1
2876,2876,"Then Ellenlile her mantle donned,",1
2877,2877,"“O vot'ry, Telethusa! fling aside",1
2878,2878,Looking at each with flameless eyes.,1
2879,2879,And one will sit the long late watches out,1
2880,2880,translation of Book One of the _Ars Amoris_ is included among,1
2881,2881,A little: they that held those leaguered towers,1
2882,2882,Of weather.,1
2883,2883,That if perchance you go astray,1
2884,2884,Owerthwart the kitchen wall;,1
2885,2885,"Of their old godhead lorn,",1
2886,2886,"Leaue all Thy natiue glories in their gorgeous nest,",1
2887,2887,Only one thing he must have,1
2888,2888,"That wont the world with famous acts to fill,",1
2889,2889,Suddenly the flame sinks down;,1
2890,2890,"First over benches, stools, and chairs,",1
2891,2891,his own boat.,1
2892,2892,"Or ere that work engag'd me, I did hold",1
2893,2893,"Stirring the heads of the grasses,",1
2894,2894,"Willie cocks his highland bonnet,",1
2895,2895,With spells of sleep.,1
2896,2896,Full many a gallant champion brought to that land unknown.,1
2897,2897,"He kindled first our flame,",1
2898,2898,"The other a LORAINE,",1
2899,2899,"""You are not my father, but some god is flattering me with vain",1
2900,2900,"The close he long wished to his cheerless roving,",1
2901,2901,And if you will but condescend,1
2902,2902,That ever cleft a wave.,1
2903,2903,The Nature is so kind and good,1
2904,2904,"They gave the whole long day to idle laughter,",1
2905,2905,"Though som thy prayse in rich stiles sing, I may",1
2906,2906,Lay her in lilies and in violets.,1
2907,2907,"We need not your priest or the feminine charmer,",1
2908,2908,Taparon su cara,1
2909,2909,_Dem._ Did you ever hear of any one suffering more outrageous,1
2910,2910,In circuit journey round the blessed wreath.,1
2911,2911,"Or the prison yard, with wicked men;",1
2912,2912,(To one of the young Kings beside him),1
2913,2913,"Lament thy loss, sad sister of the West:",1
2914,2914,To bid our wives and rev'rend Elders raise,1
2915,2915,Why choose we to make moan?,1
2916,2916,If he no equall master to you prove.,1
2917,2917,"And right thus every word, ywis,",1
2918,2918,Hidden with care;,1
2919,2919,That made us strangers in our sight:,1
2920,2920," Cape Comorin, the southernmost point of India.--_Ed._",1
2921,2921,"I am a memory of cosmogony,",1
2922,2922,"The king and host of strangers, / ride down unto the strand,",1
2923,2923,A madman chased my early childhood years,1
2924,2924,"Plays in miracles of sweetness,",1
2925,2925,They learned on British cricket-fields.,1
2926,2926,"Some with flag at the fore, sweeping the world",1
2927,2927,While heaven's clearness the way illumines!,1
2928,2928,"There was a man, if that he was a man,",1
2929,2929,Passed to the world of the blest.,1
2930,2930,Thy mandate borne my soul disdain'd to stay.,1
2931,2931,The Camp-fires of the Past are burning.,1
2932,2932,Saying we should be engaged before that;,1
2933,2933,"Thou didst leave the birch-tree standing,",1
2934,2934,Theirs and not thine shall be the crimson'd brow,1
2935,2935,That even these robbers--of all laws scorners!--,1
2936,2936,"Romances paint at full length people's wooings,",1
2937,2937,"With wholesome poppy-flow'rs, to mend his homely board:",1
2938,2938,By seats of silver and of gold.,1
2939,2939,"""Should waste our illustrious acres,",1
2940,2940,mountains to the sea?,1
2941,2941,"Passing a bridge that spann'd the barrier wave,",1
2942,2942,"Is abroad in the land, with a fig for the pains,",1
2943,2943,Nor makes the whole World Thy half-sphear.,1
2944,2944,"In time of werre, thanne eschuie,",1
2945,2945,The wind in her hair whispers like dim violins:,1
2946,2946,"In deserts where no men abide,",1
2947,2947,"Infinite worlds disclosing to the view,",1
2948,2948,"As philosophers allow,",1
2949,2949,"Past are the dark clouds; Theresa, farewell!",1
2950,2950,"Come dashing down on a tall wayside flower,",1
2951,2951,"For aid, where all were aidless, through the spray",1
2952,2952,Not because he's very wild;,1
2953,2953,"Shewd the two pearles which sight unto him lent,",1
2954,2954,and before me flows a fresh and limpid draught!,1
2955,2955,The places where his happiness has been,1
2956,2956,"Each bristl'd hair stood like a stake,",1
2957,2957,"Let them smile, as I do now,",1
2958,2958,"Had raked the seas, barrels of ale were sprung,",1
2959,2959,"Becoming larger, issue from itself,",1
2960,2960,"With limbs of frost and fire,",1
2961,2961,Bidding Pau-Puk-Keewis welcome,1
2962,2962,From shackles free:,1
2963,2963,The mighty ships scoot night and day,1
2964,2964,"Frowned he when he struck the blow,",1
2965,2965,"The utmost border of his kingdom, left",1
2966,2966,"A globe of circular light,",1
2967,2967,"In the white winter of his age, to those",1
2968,2968,intersected with a maze of circling and purposeless paths.,1
2969,2969,"Their hate, their fate, diseases clustering thick.",1
2970,2970,"""So in the gaze of dawn and wondering flowers",1
2971,2971,Is mirrored from Eternity.,1
2972,2972,"But now, instead of slaying Priam's son,",1
2973,2973,Along the conqueror's way.,1
2974,2974,"Behold the sun, that shines upon thy forehead;",1
2975,2975,And thoughts that now my mind discards,1
2976,2976,There would be little brow if hair remained;,1
2977,2977,Ride a cock-horse,1
2978,2978,"Grow greener, grass, where the river flows--",1
2979,2979,"That's our fad, you know.",1
2980,2980,"Then look'd dose at the flint, as if to see",1
2981,2981,"And robs each floweret of its gem,--and dies;",1
2982,2982,Alas the bright wine-cup!     Alas the burnie-warriors!,1
2983,2983,When I look into the looking glass,1
2984,2984,"No monks can be had now for love or for money,",1
2985,2985,"strawberries and armsful of golden-eyed daisies, and taking our",1
2986,2986,"I have the power to gaze: and hence the joy,",1
2987,2987,"Hir em anoon in armes hath hir nome,",1
2988,2988,"And thogh him lacke vois and speche,",1
2989,2989,To crutch him on his way.,1
2990,2990,"The pulpit, from which such ponderous sermons",1
2991,2991,The Mission is no more; upon its walls,1
2992,2992,"Now let us inquire into the nature of _Pastoral_, in what its",1
2993,2993,_Troseaceae_.  Parnassia palustris.,1
2994,2994,"They, when their strength by food was reinforced,",1
2995,2995,Ipse super cumulumque regni,1
2996,2996,Between the shells his sharp bill.,1
2997,2997,"IN Central Park the lovers sit,",1
2998,2998,"In swiftness and poise,",1
2999,2999,Propp'd on his staff crawl'd forth the hoary man;,1
3000,3000,"Nay, smile, dear, for well you may,",1
3001,3001,By deepening love for thee.,1
3002,3002,"Will they trample her glorious flag in the dust,",1
3003,3003,And dulls us to the higher things.,1
3004,3004,"Life, like a romping schoolboy, full of glee,",1
3005,3005,"All the perilous ways,",1
3006,3006,Sae crouse and canty with thy jokes!,1
3007,3007,"His greatest foe falls with him; Time, and he",1
3008,3008,"Breathe its soft words and kisses on my cheek,",1
3009,3009,"Priests o'er their gods, and lovers o'er the fair",1
3010,3010,"I mai noght, thogh I wolde, asterte,",1
3011,3011,And folded the fire-fly more closely still;,1
3012,3012,"And, my! but those kings were glad!",1
3013,3013,"Whereon the high gods live, sustain'd thereby,",1
3014,3014,"Of reds and purples, for a Paradise",1
3015,3015,"I am--But not the Day that you describe,",1
3016,3016,Nessus had not yet reached the yonder bank when we set forward,1
3017,3017,"To his view,",1
3018,3018,"But though, Mary Hay, my auld e'en be grown dim,",1
3019,3019,"For I have mark'd it, where all time and place",1
3020,3020,In the early morning when I wake,1
3021,3021,"""Good-bye, Romance!"" the Skipper said;",1
3022,3022,"By a thousand springs, I think, and more, is bathed,",1
3023,3023,"""I therefore shall leave you, and that, to be plain,",1
3024,3024,"Nooked--secluded from espial,",1
3025,3025,"A Moslem tells the stranger, ""once she said,",1
3026,3026,"Would overtask the best land-pilot's art,",1
3027,3027,"So we ride the iron stallions down to drink,",1
3028,3028,"Whereat I thus: ""Sir! grant me now to know",1
3029,3029,Now here I stan's 'fore Miss Blodger.,1
3030,3030,"Then died Hypsenor, generous and divine,",1
3031,3031,"Nor wake for them that sleep,",1
3032,3032,"Es liegt darin ein wenig Klang,",1
3033,3033,The signal-fire of the king.,1
3034,3034,Here I abide with pleasure.,1
3035,3035,And a hand of ice on my heart.,1
3036,3036,"Of stouter hand, and him of life deprive.",1
3037,3037,"Perplexed and startled at his wondering look,",1
3038,3038,"It is I you hold and who holds you,",1
3039,3039,"Hight the one was Dietrich, / with Hagen, noble thane.",1
3040,3040,"In vain their magic arts they tried,",1
3041,3041,"Which hits the opinion that I hold, aright?",1
3042,3042,"To Bradamant, who thither made resort,",1
3043,3043,"scholar of the Renaissance period, sung by the leader of",1
3044,3044,"Saw us safe home to our door in _Rue Rivoli_,",1
3045,3045,"Which neither his foreknowing can prevent,",1
3046,3046,The tale that never endeth,1
3047,3047,"Of Lucile's gracious tact was by every one felt,",1
3048,3048,To the grey margin of the sea;,1
3049,3049,"To him I wot,",1
3050,3050,"Sometime had found a peaceful resting-place,",1
3051,3051,And pleased attention witness'd the command,1
3052,3052,then there are no grounds for supposition that we shall continue,1
3053,3053,"Through the endless streets, the gloomy squares and byways,",1
3054,3054,Are not the Rights of People still the same?,1
3055,3055,"Experience alone I'm afraid could have bought me,",1
3056,3056,"The words the language of most grateful hearts,",1
3057,3057,"Her father he makes cabbage-nets,",1
3058,3058,"One, despite these mortal scars,",1
3059,3059,"Dead pale pecame dat Soudern brave,",1
3060,3060,"Of pictures, I should like to own",1
3061,3061,"Even as a heart in brain, full sweet",1
3062,3062,Recited fluent here.,1
3063,3063,Her child's last death-groan rends the mother's ear;,1
3064,3064,And thus methinks I hear him say:,1
3065,3065,"And this the cheerful semblance, I behold",1
3066,3066,"The Providence, which governeth the world",1
3067,3067,"Now wider, broader, grown!",1
3068,3068,attitudes men embellish.,1
3069,3069,Thus she sought her son by raking,1
3070,3070,In the grave all love shall sleep:,1
3071,3071,The huts of Avant shine--,1
3072,3072,"My bardy tha did sing,",1
